47.672,0.79330546.8453,0.7894223.1236,0.04561743.11586,0.05232783.11696,0.06218973.13269,0.05429543.13036,0.04908833.12852,0.0438713.13855,0.07507083.14892,0.08017913.1547,0.04133913.14617,0.0362133
47.672,0.79330546.8453,0.7818563.1236,0.04308313.11586,0.04971153.11696,0.0544163.13269,0.05429543.13036,0.04650473.11538,0.04645163.12537,0.07765943.14892,0.08017913.1547,0.03875543.13295,0.0388
47.672,0.79330546.8453,0.7793343.1236,0.03801453.11586,0.05756063.11696,0.06218973.13269,0.05688093.13036,0.03875393.11538,0.04129033.12537,0.07248213.14892,0.08793843.1547,0.04392283.14617,0.0388
47.672,0.78338946.8453,0.7894223.1236,0.03801453.11586,0.06540983.11696,0.06996343.13269,0.05946643.13036,0.03875393.11538,0.03096773.12537,0.06212753.14892,0.08793843.1547,0.04133913.13295,0.0413866
47.672,0.76355646.8453,0.7818563.1236,0.04054883.11586,0.06802623.11696,0.07255463.11947,0.05688093.13036,0.03875393.11538,0.02838713.12537,0.06212753.14892,0.09052483.1547,0.04909013.13295,0.0439733
47.672,0.78338946.8453,0.7944663.1236,0.04054883.11586,0.06279343.11696,0.06737213.11947,0.04912443.13036,0.03875393.10223,0.02580643.11218,0.06989353.14892,0.09569763.1547,0.05167383.13295,0.0362133
47.672,0.78338946.8453,0.7894223.1236,0.03294593.11586,0.06540983.11696,0.06218973.11947,0.04912443.13036,0.04392113.10223,0.02838713.11218,0.08024813.14892,0.09052483.1547,0.05425753.11973,0.0362133
47.672,0.78338946.8453,0.7818563.1236,0.02787733.11586,0.07064263.11696,0.07255463.11947,0.04912443.13036,0.05167193.10223,0.02838713.12537,0.08283673.14892,0.0853523.1547,0.05425753.11973,0.0439733
47.672,0.76355646.8453,0.7919443.1236,0.02280873.11586,0.07587543.11696,0.06737213.13269,0.04653893.13036,0.04650473.10223,0.02838713.11218,0.07765943.14892,0.0853523.1547,0.05425753.10651,0.0413866
47.672,0.76355646.8453,0.7843783.11042,0.02280873.11586,0.07587543.11696,0.06737213.13269,0.05429543.13036,0.04908833.10223,0.03096773.11218,0.08024813.14892,0.08276553.1547,0.05425753.10651,0.0413866
47.672,0.76355646.8453,0.7793343.11042,0.02027443.11586,0.07587543.11696,0.06478093.13269,0.05429543.13036,0.04908833.10223,0.03096773.11218,0.08024813.14892,0.07500633.1547,0.05167383.10651,0.0362133
47.672,0.7536446.8453,0.7818563.1236,0.02027443.11586,0.07587543.11696,0.06218973.11947,0.05429543.13036,0.04650473.10223,0.03870973.11218,0.07507083.14892,0.07759273.1547,0.05425753.10651,0.04656
47.672,0.73380746.8453,0.78693.11042,0.02280873.11586,0.07064263.11696,0.05959843.11947,0.05688093.13036,0.05167193.10223,0.04645163.11218,0.07765943.13574,0.06466063.1547,0.05942493.10651,0.05432
47.672,0.74372446.8453,0.7944663.11042,0.02280873.11586,0.0732593.11696,0.05700723.11947,0.06205183.13036,0.04133753.10223,0.04645163.11218,0.07507083.14892,0.06466063.1547,0.05942493.09329,0.05432
47.672,0.7536446.8453,0.8020333.11042,0.02787733.10266,0.07064263.10375,0.0544163.11947,0.07239383.14351,0.04133753.08909,0.04903223.11218,0.06212753.14892,0.06207413.1547,0.05942493.09329,0.05432
47.672,0.74372446.8453,0.7969883.11042,0.03294593.11586,0.0732593.10375,0.05182473.11947,0.06722283.13036,0.04133753.08909,0.04903223.11218,0.06471623.14892,0.07500633.1547,0.05942493.09329,0.05432
47.672,0.73380746.8453,0.8070773.11042,0.03294593.11586,0.07587543.11696,0.05700723.11947,0.05946643.13036,0.04908833.08909,0.05419353.11218,0.06989353.14892,0.08017913.1547,0.05684123.09329,0.05432
47.672,0.72389146.8453,0.8146433.11042,0.03801453.11586,0.07587543.11696,0.05700723.11947,0.05688093.13036,0.05167193.08909,0.04903223.11218,0.06471623.14892,0.07500633.1547,0.06459233.09329,0.0594933
47.672,0.71397546.8453,0.8196883.11042,0.03548023.11586,0.07064263.11696,0.0440513.11947,0.05688093.13036,0.05167193.08909,0.04903223.11218,0.06989353.14892,0.06983343.14145,0.06200863.10651,0.0594933
47.672,0.72389146.8453,0.8196883.09724,0.03548023.11586,0.0601773.11696,0.03886853.11947,0.05170993.13036,0.05425553.10223,0.04903223.12537,0.06989353.14892,0.06983343.14145,0.0671763.10651,0.05432
47.672,0.74372446.8453,0.8196883.09724,0.03294593.11586,0.05494423.11696,0.03368613.11947,0.05170993.13036,0.05167193.10223,0.05161293.12537,0.06730483.14892,0.06207413.14145,0.06200863.10651,0.0594933
47.672,0.74372446.8453,0.8121213.09724,0.03548023.11586,0.0601773.11696,0.03886853.11947,0.05429543.13036,0.06200633.10223,0.04903223.12537,0.06989353.13574,0.05690133.14145,0.05942493.10651,0.0594933
47.672,0.73380746.8453,0.8095993.09724,0.03548023.12907,0.0601773.11696,0.03627733.11947,0.05429543.13036,0.05683913.10223,0.04645163.12537,0.06212753.13574,0.05431493.12819,0.05942493.10651,0.0594933
47.672,0.7536446.8453,0.8121213.09724,0.03548023.11586,0.06279343.11696,0.03109483.11947,0.05170993.13036,0.05683913.10223,0.04645163.12537,0.06212753.13574,0.05948773.12819,0.06200863.11973,0.05432
47.672,0.7536446.8453,0.8121213.09724,0.03801453.11586,0.06279343.11696,0.03109483.11947,0.05688093.13036,0.05942273.10223,0.04645163.12537,0.06730483.13574,0.06207413.12819,0.05684123.11973,0.05432
47.672,0.76355646.8453,0.8146433.09724,0.03801453.11586,0.06279343.11696,0.03627733.10625,0.04912443.11721,0.06200633.10223,0.05419353.12537,0.06212753.13574,0.06207413.12819,0.06200863.11973,0.0569066
47.672,0.74372446.8453,0.8196883.11042,0.03801453.11586,0.0601773.11696,0.03627733.10625,0.05170993.13036,0.06975713.10223,0.05935483.12537,0.05695023.13574,0.0672473.12819,0.06200863.11973,0.0569066
47.672,0.7536446.8453,0.8146433.09724,0.03548023.11586,0.0601773.10375,0.03627733.10625,0.05429543.13036,0.06717353.10223,0.05419353.12537,0.05953893.12257,0.05948773.12819,0.05942493.11973,0.04656
47.672,0.77347346.8453,0.8146433.11042,0.03041163.11586,0.06802623.10375,0.03627733.10625,0.05170993.13036,0.06458993.10223,0.04903223.12537,0.05695023.12257,0.06207413.12819,0.05684123.11973,0.0413866
47.672,0.7536446.8453,0.8121213.11042,0.03041163.11586,0.06279343.10375,0.03109483.09303,0.04136793.13036,0.06717353.10223,0.04903223.12537,0.05695023.12257,0.06466063.12819,0.05684123.11973,0.0388
47.672,0.74372446.8453,0.8121213.11042,0.0253433.11586,0.06279343.11696,0.03368613.09303,0.03619693.13036,0.06458993.10223,0.05161293.12537,0.05695023.12257,0.06466063.12819,0.05425753.11973,0.0439733
47.672,0.7536446.8453,0.8121213.11042,0.02280873.11586,0.0601773.10375,0.03886853.09303,0.03619693.11721,0.07234073.11538,0.05161293.12537,0.05436163.10939,0.06466063.11494,0.05684123.11973,0.0413866
47.672,0.74372446.8453,0.8095993.09724,0.02280873.11586,0.0601773.10375,0.03627733.09303,0.03878243.11721,0.06975713.11538,0.05161293.12537,0.0517733.10939,0.05948773.11494,0.05425753.11973,0.0439733
47.672,0.7536446.8453,0.8070773.11042,0.02027443.11586,0.0601773.10375,0.03886853.09303,0.04395343.11721,0.06717353.11538,0.05419353.12537,0.06212753.10939,0.05948773.11494,0.04650653.11973,0.0413866
47.672,0.7536446.8453,0.8045553.11042,0.02280873.11586,0.06279343.10375,0.03886853.09303,0.04136793.11721,0.07492433.11538,0.05419353.12537,0.05436163.10939,0.05690133.11494,0.04133913.11973,0.0362133
47.672,0.76355646.8453,0.7969883.11042,0.02787733.10266,0.06540983.10375,0.03368613.09303,0.05170993.11721,0.07750793.11538,0.05419353.12537,0.05436163.10939,0.05431493.11494,0.03875543.11973,0.0388
47.672,0.7536446.8453,0.8045553.11042,0.0253433.10266,0.06802623.10375,0.03109483.09303,0.05170993.11721,0.08009153.10223,0.05935483.12537,0.0517733.10939,0.06466063.11494,0.04392283.11973,0.0284533
47.672,0.74372446.8453,0.8070773.11042,0.03294593.10266,0.06540983.10375,0.03109483.09303,0.05170993.11721,0.06975713.10223,0.06709683.11218,0.04141843.10939,0.06466063.11494,0.04650653.11973,0.03104
47.672,0.74372446.8321,0.8045553.11042,0.03041163.10266,0.07064263.10375,0.03109483.09303,0.05688093.11721,0.07234073.10223,0.06709683.12537,0.0440073.09622,0.07241983.12819,0.04909013.11973,0.03104
47.672,0.73380746.8321,0.8095993.11042,0.03548023.11586,0.06540983.10375,0.03368613.07982,0.05688093.11721,0.06717353.10223,0.07225813.11218,0.04918433.09622,0.0672473.12819,0.04650653.10651,0.03104
47.672,0.73380746.8321,0.8045553.11042,0.03801453.10266,0.0601773.10375,0.03109483.07982,0.04912443.11721,0.06458993.10223,0.07225813.11218,0.04659573.09622,0.06207413.12819,0.04650653.10651,0.0284533
47.672,0.73380746.8321,0.8070773.11042,0.04815173.10266,0.06279343.10375,0.02850363.07982,0.05170993.11721,0.05942273.10223,0.06709683.11218,0.0517733.09622,0.06466063.12819,0.04650653.10651,0.0362133
47.672,0.7536446.8321,0.8095993.11042,0.05575463.10266,0.06279343.10375,0.02850363.07982,0.04912443.11721,0.05167193.10223,0.05935483.11218,0.0517733.09622,0.06466063.12819,0.04909013.10651,0.0336267
47.672,0.7536446.8321,0.8171653.09724,0.05575463.10266,0.05756063.10375,0.02591243.07982,0.04653893.11721,0.05167193.10223,0.05935483.11218,0.0440073.10939,0.06207413.11494,0.05684123.10651,0.0336267
47.672,0.74372446.8321,0.8121213.09724,0.05322033.10266,0.05494423.10375,0.03109483.07982,0.04653893.10405,0.04908833.10223,0.06193553.11218,0.04659573.10939,0.06207413.11494,0.05167383.10651,0.0336267
47.672,0.7536446.8321,0.8020333.09724,0.05322033.10266,0.05232783.10375,0.03368613.07982,0.04912443.10405,0.04908833.10223,0.05935483.11218,0.04659573.10939,0.05948773.11494,0.04909013.10651,0.0336267
47.672,0.76355646.8321,0.7995113.09724,0.05322033.10266,0.04971153.10375,0.03886853.07982,0.04653893.10405,0.04908833.10223,0.05935483.11218,0.04659573.10939,0.05948773.11494,0.04909013.11973,0.0258667
47.672,0.7536446.8321,0.8020333.09724,0.05322033.10266,0.04971153.10375,0.03368613.07982,0.04653893.10405,0.04133753.10223,0.05935483.11218,0.04659573.10939,0.05431493.11494,0.04909013.11973,0.0284533
47.672,0.74372446.8321,0.7995113.09724,0.05828893.10266,0.05494423.10375,0.03368613.07982,0.04395343.10405,0.03875393.10223,0.05677423.11218,0.04141843.10939,0.06207413.10168,0.05425753.11973,0.0284533
47.672,0.74372446.8321,0.7944663.08406,0.05322033.10266,0.04971153.09055,0.03368613.07982,0.03878243.10405,0.04392113.10223,0.05419353.11218,0.03624113.10939,0.06207413.11494,0.05425753.11973,0.0258667
47.6852,0.73380746.8321,0.7944663.09724,0.0506863.10266,0.04709513.09055,0.03368613.07982,0.03878243.10405,0.03617033.10223,0.05419353.11218,0.03882973.10939,0.06466063.11494,0.05684123.10651,0.0284533
47.6852,0.72389146.8321,0.7944663.09724,0.0506863.10266,0.04447873.09055,0.03627733.07982,0.03102593.10405,0.03100313.10223,0.05935483.11218,0.03882973.10939,0.06983343.10168,0.05425753.10651,0.03104
47.6852,0.72389146.8189,0.78693.08406,0.05575463.10266,0.04709513.10375,0.03627733.0666,0.03102593.10405,0.03100313.10223,0.06193553.11218,0.03882973.10939,0.06466063.10168,0.04909013.11973,0.0362133
47.672,0.73380746.8189,0.7818563.09724,0.04815173.10266,0.04971153.10375,0.04145983.0666,0.03361143.10405,0.02841963.10223,0.05677423.11218,0.03882973.09622,0.06466063.10168,0.05167383.10651,0.0362133
47.6852,0.72389146.8321,0.7818563.08406,0.04815173.10266,0.04971153.10375,0.04145983.0666,0.02844043.10405,0.0258363.08909,0.05935483.11218,0.03882973.10939,0.06207413.10168,0.04909013.10651,0.0388
47.6852,0.72389146.8321,0.7793343.08406,0.04561743.10266,0.05494423.10375,0.03886853.0666,0.03102593.10405,0.02325243.08909,0.05677423.11218,0.03365243.09622,0.06207413.10168,0.05167383.10651,0.0413866
47.6852,0.71397546.8321,0.7818563.08406,0.04054883.10266,0.05494423.09055,0.0440513.0666,0.03102593.10405,0.0258363.08909,0.05677423.11218,0.03882973.09622,0.0672473.10168,0.05684123.10651,0.04656
47.672,0.70405946.8321,0.7969883.08406,0.03294593.10266,0.05756063.09055,0.04145983.0666,0.03102593.10405,0.03358673.08909,0.05419353.11218,0.03365243.09622,0.0672473.10168,0.05942493.10651,0.0362133
47.672,0.68422646.8321,0.7894223.08406,0.0253433.10266,0.06279343.09055,0.0440513.0666,0.03102593.10405,0.03358673.08909,0.05935483.11218,0.03365243.09622,0.06466063.10168,0.06459233.10651,0.0362133
47.672,0.69414246.8321,0.78693.08406,0.0253433.10266,0.06540983.09055,0.04923353.0666,0.02844043.10405,0.03617033.08909,0.06193553.09899,0.03106383.09622,0.06466063.10168,0.05684123.10651,0.0388
47.672,0.69414246.8321,0.7894223.09724,0.0253433.10266,0.06540983.09055,0.04923353.0666,0.03361143.10405,0.03358673.08909,0.05677423.09899,0.03106383.09622,0.05948773.10168,0.05942493.10651,0.0388
47.672,0.68422646.8321,0.7969883.09724,0.03294593.10266,0.06802623.07734,0.04145983.0666,0.03878243.10405,0.03358673.08909,0.05935483.09899,0.03365243.09622,0.05948773.10168,0.05942493.10651,0.0388
47.672,0.69414246.8321,0.7944663.09724,0.03801453.10266,0.07064263.07734,0.03886853.0666,0.03878243.10405,0.03100313.08909,0.05677423.09899,0.03365243.08304,0.05431493.11494,0.06459233.09329,0.0413866
47.672,0.70405946.8321,0.7995113.09724,0.04054883.10266,0.0732593.07734,0.04145983.0666,0.03619693.11721,0.03875393.08909,0.05161293.09899,0.03624113.08304,0.05690133.11494,0.0671763.09329,0.0388
47.672,0.71397546.8321,0.8121213.08406,0.03548023.10266,0.07064263.07734,0.04145983.0666,0.04136793.11721,0.03358673.08909,0.05161293.09899,0.03624113.08304,0.05172853.11494,0.06459233.09329,0.0388
47.672,0.72389146.8321,0.8196883.08406,0.04308313.08946,0.08110823.07734,0.03886853.0666,0.04136793.10405,0.02841963.08909,0.05677423.09899,0.03365243.08304,0.05431493.11494,0.06459233.09329,0.0362133
47.672,0.73380746.8321,0.8171653.08406,0.04308313.10266,0.08110823.07734,0.03886853.0666,0.04136793.10405,0.02841963.08909,0.05419353.09899,0.03106383.08304,0.05690133.11494,0.07234343.08007,0.0362133
47.672,0.74372446.8321,0.822213.08406,0.04815173.08946,0.08634093.07734,0.04145983.0666,0.04136793.10405,0.03617033.08909,0.04645163.09899,0.03106383.08304,0.04655563.11494,0.07492713.08007,0.03104
47.672,0.74372446.8321,0.8247323.08406,0.0506863.08946,0.08110823.06413,0.04923353.07982,0.04136793.10405,0.03358673.08909,0.04129033.09899,0.03365243.08304,0.0491423.11494,0.07234343.08007,0.02328
47.672,0.7536446.8321,0.822213.08406,0.05322033.08946,0.08110823.06413,0.04145983.07982,0.04136793.10405,0.04133753.07594,0.04903223.0858,0.03624113.08304,0.05431493.11494,0.07234343.08007,0.0258667
47.672,0.74372446.8453,0.822213.08406,0.05322033.08946,0.07849183.06413,0.04145983.07982,0.04912443.10405,0.04133753.07594,0.05419353.09899,0.03365243.08304,0.0491423.10168,0.06975973.08007,0.0284533
47.672,0.74372446.8453,0.8247323.08406,0.05322033.08946,0.0732593.06413,0.04145983.07982,0.04653893.0909,0.04133753.07594,0.05935483.0858,0.03106383.08304,0.0491423.10168,0.07234343.08007,0.0284533
47.6588,0.76355646.8453,0.8196883.08406,0.05322033.08946,0.07849183.06413,0.03886853.07982,0.04912443.0909,0.04392113.0628,0.06451613.0858,0.02588653.09622,0.05172853.10168,0.07234343.06685,0.0258667
47.6588,0.76355646.8453,0.8146433.07088,0.05322033.08946,0.07064263.06413,0.03886853.07982,0.04653893.0909,0.04133753.0628,0.05935483.0858,0.02588653.09622,0.05172853.10168,0.06975973.06685,0.0258667
47.672,0.76355646.8321,0.8196883.07088,0.05322033.08946,0.07064263.06413,0.03886853.07982,0.04912443.0909,0.05167193.0628,0.06193553.0858,0.03106383.08304,0.0491423.10168,0.06200863.06685,0.0284533
47.672,0.7536446.8321,0.822213.07088,0.0506863.08946,0.0732593.06413,0.03627733.07982,0.05946643.0909,0.04650473.0628,0.06193553.0858,0.03624113.08304,0.0491423.10168,0.06200863.06685,0.0258667
47.672,0.74372446.8321,0.8196883.07088,0.05322033.08946,0.07587543.06413,0.03368613.0666,0.05429543.0909,0.04908833.0628,0.06709683.0858,0.03365243.08304,0.0491423.10168,0.06459233.06685,0.0258667
47.672,0.7536446.8321,0.8171653.07088,0.04561743.08946,0.07849183.06413,0.03368613.0666,0.04912443.0909,0.05167193.0628,0.06709683.0858,0.03106383.08304,0.05431493.10168,0.06200863.06685,0.0258667
47.672,0.74372446.8321,0.8196883.07088,0.04054883.08946,0.07587543.06413,0.02850363.0666,0.04912443.0909,0.05167193.0628,0.07741933.0858,0.03365243.08304,0.05690133.10168,0.05942493.06685,0.0258667
47.672,0.72389146.8321,0.8121213.07088,0.04054883.08946,0.07064263.06413,0.02591243.0666,0.04912443.0909,0.05167193.0628,0.083.0858,0.03106383.08304,0.0491423.08843,0.05942493.08007,0.0258667
47.672,0.71397546.8321,0.8070773.07088,0.04054883.08946,0.06540983.06413,0.03109483.0666,0.04653893.0909,0.05942273.0628,0.08516133.0858,0.03106383.08304,0.05172853.08843,0.06200863.08007,0.0258667
47.672,0.72389146.8321,0.8020333.08406,0.03548023.08946,0.06279343.06413,0.03109483.05338,0.04653893.0909,0.05683913.0628,0.08516133.0858,0.03365243.08304,0.04655563.08843,0.06459233.08007,0.0258667
47.672,0.73380746.8321,0.8070773.08406,0.03548023.07625,0.06540983.06413,0.03109483.05338,0.04395343.0909,0.06458993.0628,0.08516133.0858,0.04141843.08304,0.04655563.08843,0.06200863.06685,0.0258667
47.672,0.72389146.8321,0.8070773.07088,0.02787733.07625,0.06279343.06413,0.02591243.05338,0.04136793.0909,0.05683913.0628,0.08774193.0858,0.04918433.08304,0.05172853.10168,0.06200863.08007,0.0284533
47.672,0.72389146.8321,0.8121213.07088,0.0253433.08946,0.06802623.06413,0.02072993.05338,0.04395343.0909,0.05942273.0628,0.09290323.0858,0.05436163.08304,0.04396923.10168,0.0671763.06685,0.0362133
47.672,0.72389146.8321,0.8196883.07088,0.02280873.08946,0.06279343.06413,0.02072993.05338,0.04136793.0909,0.05425553.0628,0.08516133.0858,0.0517733.08304,0.03879633.10168,0.06200863.06685,0.0336267
47.672,0.72389146.8321,0.8297763.07088,0.02280873.08946,0.06279343.06413,0.02332113.05338,0.03619693.0909,0.05942273.0628,0.07741933.0858,0.05436163.08304,0.04655563.10168,0.06459233.06685,0.0388
47.672,0.72389146.8321,0.8272543.07088,0.02787733.08946,0.06279343.06413,0.02850363.05338,0.03361143.0909,0.06200633.0628,0.07225813.0858,0.05436163.08304,0.05172853.08843,0.05942493.08007,0.0362133
47.672,0.71397546.8321,0.8297763.07088,0.03548023.08946,0.05756063.06413,0.02591243.05338,0.03361143.0909,0.05942273.07594,0.06709683.0858,0.0517733.08304,0.0491423.08843,0.05684123.08007,0.0413866
47.672,0.72389146.8321,0.8146433.07088,0.03548023.08946,0.06540983.06413,0.02332113.05338,0.03361143.0909,0.05942273.07594,0.07225813.0858,0.0517733.08304,0.04655563.08843,0.05167383.08007,0.0413866
47.672,0.72389146.8321,0.822213.07088,0.03548023.07625,0.06540983.06413,0.03368613.04016,0.03619693.0909,0.04908833.07594,0.06967743.0858,0.04659573.08304,0.05690133.08843,0.05167383.08007,0.0388
47.672,0.74372446.8321,0.822213.07088,0.03548023.07625,0.06540983.06413,0.03368613.04016,0.02585493.0909,0.06200633.07594,0.06451613.0858,0.04141843.08304,0.05690133.08843,0.05167383.08007,0.0413866
47.672,0.74372446.8321,0.8322983.07088,0.03801453.07625,0.0601773.06413,0.04145983.04016,0.02326943.0909,0.06717353.0628,0.07225813.07262,0.04659573.08304,0.05948773.08843,0.05167383.08007,0.0413866
47.672,0.7536446.8321,0.8297763.07088,0.03801453.07625,0.0601773.06413,0.04145983.04016,0.02326943.0909,0.06458993.0628,0.06709683.0858,0.04659573.06987,0.05690133.08843,0.05425753.08007,0.04656
47.672,0.74372446.8321,0.8297763.07088,0.03801453.07625,0.0601773.06413,0.04664223.05338,0.03102593.0909,0.06458993.0628,0.06193553.0858,0.0440073.06987,0.05431493.08843,0.05942493.06685,0.0439733
47.672,0.7536446.8321,0.8272543.07088,0.03294593.07625,0.06802623.05092,0.04664223.04016,0.03619693.07775,0.06717353.0628,0.06709683.07262,0.04141843.06987,0.05431493.08843,0.05684123.06685,0.04656
47.672,0.76355646.8321,0.8272543.07088,0.03294593.07625,0.06802623.05092,0.04923353.04016,0.03361143.0909,0.05942273.0628,0.06451613.07262,0.0440073.06987,0.05431493.08843,0.05684123.06685,0.0491466
47.672,0.73380746.8321,0.8247323.07088,0.03548023.06305,0.0601773.03772,0.05182473.04016,0.03619693.0909,0.06717353.0628,0.06967743.07262,0.0440073.06987,0.05431493.08843,0.05167383.06685,0.04656
47.672,0.73380746.8321,0.822213.07088,0.04054883.06305,0.06540983.03772,0.05182473.04016,0.03619693.0909,0.06200633.04965,0.06967743.07262,0.03624113.06987,0.05431493.08843,0.05167383.06685,0.04656
47.672,0.71397546.8321,0.8196883.07088,0.03801453.06305,0.0601773.03772,0.04923353.04016,0.04395343.0909,0.06717353.04965,0.06967743.05943,0.03882973.06987,0.0491423.08843,0.05425753.06685,0.0439733
47.672,0.71397546.8321,0.8171653.07088,0.03548023.06305,0.06279343.03772,0.04923353.04016,0.04653893.07775,0.06200633.04965,0.06451613.05943,0.03365243.06987,0.0491423.08843,0.05167383.06685,0.0362133
47.672,0.72389146.8321,0.8146433.07088,0.03548023.04985,0.07064263.05092,0.04923353.04016,0.04653893.07775,0.06458993.04965,0.06451613.05943,0.03365243.06987,0.05172853.08843,0.05942493.06685,0.0388
47.672,0.72389146.8321,0.8045553.07088,0.03801453.04985,0.06540983.05092,0.04664223.04016,0.05170993.07775,0.06458993.04965,0.06709683.05943,0.03624113.06987,0.04396923.08843,0.0671763.05363,0.0388
47.672,0.74372446.8321,0.8070773.07088,0.03548023.04985,0.06540983.05092,0.0440513.04016,0.04912443.0909,0.06458993.04965,0.06709683.05943,0.03624113.06987,0.03879633.08843,0.06975973.05363,0.0439733
47.672,0.74372446.8321,0.8045553.07088,0.02787733.04985,0.06540983.03772,0.04664223.04016,0.05170993.0909,0.05942273.04965,0.06967743.05943,0.03624113.05669,0.03362353.08843,0.06975973.05363,0.0388
47.672,0.74372446.8453,0.8095993.0577,0.03294593.04985,0.06802623.03772,0.04923353.04016,0.05429543.07775,0.05683913.04965,0.06967743.05943,0.03882973.05669,0.03103713.08843,0.08009453.05363,0.0439733
47.672,0.73380746.8453,0.8070773.0577,0.03548023.04985,0.05756063.02451,0.03886853.04016,0.05688093.07775,0.05942273.03651,0.07741933.04624,0.03882973.05669,0.02327783.08843,0.08526183.05363,0.0413866
47.672,0.74372446.8453,0.8045553.0577,0.03801453.03665,0.06279343.02451,0.03886853.05338,0.05946643.07775,0.04650473.03651,0.07741933.05943,0.03882973.06987,0.02845073.08843,0.08526183.05363,0.0388
47.672,0.74372446.8453,0.8020333.0577,0.03548023.03665,0.0732593.0113,0.03109483.05338,0.06463733.07775,0.04133753.03651,0.07483873.04624,0.03624113.06987,0.03103713.08843,0.08784553.05363,0.0413866
47.672,0.74372446.8453,0.8020333.0577,0.03548023.03665,0.06802623.0113,0.03109483.05338,0.06463733.07775,0.04133753.03651,0.07741933.04624,0.03624113.06987,0.02845073.08843,0.08267813.05363,0.0336267
47.672,0.7536446.8453,0.8020333.0577,0.03548023.02344,0.06802623.0113,0.02850363.05338,0.05429543.07775,0.04133753.02336,0.07483873.04624,0.03624113.06987,0.03103713.08843,0.07751083.05363,0.0413866
47.672,0.76355646.8453,0.8020333.0577,0.03801453.02344,0.07064263.0113,0.02850363.05338,0.05429543.07775,0.04392113.03651,0.06709683.04624,0.04141843.06987,0.03103713.08843,0.07751083.05363,0.0388
47.672,0.77347346.8453,0.7969883.0577,0.04054883.03665,0.07064263.02451,0.02850363.05338,0.05429543.07775,0.04133753.02336,0.06193553.04624,0.04141843.06987,0.03103713.08843,0.08009453.04041,0.0413866
47.672,0.77347346.8453,0.7969883.0577,0.03548023.03665,0.07064263.02451,0.02850363.05338,0.05429543.07775,0.03358673.03651,0.05677423.04624,0.03882973.06987,0.02845073.07517,0.08526183.04041,0.0439733
47.672,0.77347346.8453,0.7944663.0577,0.03041163.03665,0.07064263.02451,0.03109483.05338,0.05170993.0646,0.03875393.03651,0.05935483.04624,0.03882973.06987,0.04138283.07517,0.08267813.04041,0.0491466
47.672,0.78338946.8453,0.7969883.0577,0.03548023.03665,0.07064263.02451,0.03109483.05338,0.04395343.0646,0.04133753.03651,0.05935483.04624,0.03365243.06987,0.04396923.07517,0.08267813.04041,0.0491466
47.672,0.78338946.8453,0.7995113.0577,0.04054883.03665,0.06279343.02451,0.03109483.05338,0.04136793.0646,0.04133753.03651,0.05935483.04624,0.04141843.05669,0.0491423.07517,0.08267813.05363,0.0517333
47.672,0.77347346.8453,0.7995113.0577,0.04054883.03665,0.06540983.02451,0.03109483.05338,0.03619693.0646,0.05167193.03651,0.05677423.04624,0.04141843.05669,0.04396923.07517,0.07751083.04041,0.0517333
47.672,0.76355646.8453,0.8045553.0577,0.04561743.02344,0.06540983.0113,0.03368613.05338,0.03361143.0646,0.04650473.03651,0.05161293.04624,0.0440073.05669,0.0491423.07517,0.06975973.05363,0.0517333
47.672,0.7536446.8453,0.8045553.04452,0.04054883.02344,0.07064263.0113,0.03627733.05338,0.03619693.0646,0.04908833.03651,0.05935483.04624,0.04659573.05669,0.05172853.07517,0.0671763.04041,0.0439733
47.672,0.74372446.8453,0.8070773.04452,0.04815173.02344,0.0732593.0113,0.03886853.05338,0.03102593.05144,0.05167193.03651,0.05677423.04624,0.0517733.05669,0.05172853.07517,0.06975973.04041,0.04656
47.672,0.74372446.8453,0.8121213.04452,0.04561743.02344,0.06802623.02451,0.03627733.04016,0.02844043.05144,0.05167193.03651,0.04903223.04624,0.0517733.06987,0.05431493.07517,0.06200863.04041,0.0517333
47.672,0.74372446.8321,0.8095993.04452,0.04815173.02344,0.06802623.02451,0.03627733.04016,0.02068393.05144,0.04908833.03651,0.04129033.04624,0.0517733.05669,0.05690133.07517,0.05684123.04041,0.06208
47.672,0.74372446.8321,0.8045553.04452,0.04815173.03665,0.0601773.02451,0.03627733.04016,0.02326943.05144,0.04908833.03651,0.0361293.04624,0.04918433.05669,0.05172853.07517,0.05942493.04041,0.06208
47.672,0.72389146.8321,0.8045553.04452,0.04815173.03665,0.05232783.03772,0.03627733.02694,0.01809853.05144,0.05683913.03651,0.02838713.04624,0.04918433.05669,0.05172853.07517,0.05425753.04041,0.06208
47.672,0.71397546.8321,0.8095993.04452,0.04815173.03665,0.05756063.03772,0.03627733.02694,0.01809853.05144,0.05683913.03651,0.02580643.04624,0.04918433.05669,0.05690133.06192,0.05942493.04041,0.0646666
47.672,0.72389146.8321,0.8095993.04452,0.05575463.03665,0.05756063.03772,0.03886853.02694,0.02068393.05144,0.06458993.03651,0.03354843.04624,0.05695023.05669,0.05431493.06192,0.05942493.04041,0.0672533
47.672,0.72389146.8321,0.8070773.03134,0.0506863.03665,0.04709513.03772,0.03886853.02694,0.02068393.05144,0.06458993.03651,0.03354843.04624,0.0517733.05669,0.05948773.06192,0.05942493.04041,0.0724266
